URL,Title,Visit Time,Visit Count,Visited From,Visit Type,Web Browser,User Profile,Browser Profile,URL Length,Typed Count
http://bbs.gfan.net.cn/forum.php?mod=viewthread&tid=7472180&extra=page%3D1%26filter%3Dauthor%26orderby%3Ddateline%26orderby%3Ddateline,也在钱多多老爷家入了霹雳2 - 机锋购机【机锋认证商家】 机锋论坛,2018/5/17 17:37:07,1,http://bbs.gfan.com/forum.php?mod=viewthread&tid=7472180&extra=page%3D1%26filter%3Dauthor%26orderby%3Ddateline%26orderby%3Ddateline,Link,Chrome,mayu2,Default,134,0
http://bbs.gfan.com/forum.php?mod=viewthread&tid=7472180&extra=page%3D1%26filter%3Dauthor%26orderby%3Ddateline%26orderby%3Ddateline,也在钱多多老爷家入了霹雳2 - 机锋购机【机锋认证商家】 机锋论坛,2018/5/17 17:37:07,1,,Link,Chrome,mayu2,Default,131,0
https://item.taobao.com/item.htm?spm=a1z10.1-c.w4004-5170877056.2.76357d273q80lo&id=568288757437,Sharp/夏普 503SH 已解锁无中文 骁龙808处理器 3G运行 联通4G-淘宝网,2018/5/17 17:36:56,1,,Link,Chrome,mayu2,Default,96,0
https://shop108058586.taobao.com/?spm=a1z10.1-c.0.0.325e7d27wpQaUB,首页-钱哆哆数码通讯-淘宝网,2018/5/17 17:36:24,1,,Link,Chrome,mayu2,Default,66,0
https://favorite.taobao.com/popup/add_collection.htm?itemtype=0&isTmall=&isAlitrip=&isLp=&isTaohua=&id=108058586&_tb_token_=5ee73e50833be&ua=108%23Q0b%2F1%2Fdy%2FYIj%2FvjYcbUZDWExwzT9cLd8nA3JIfmMjpo%2F4lFH0cras4ke1pdBhtuK7kr41Dya0gBdlpvTnYvnVRFglEUSAK37h7H7gi0N7SrQo%2F35iYMO%2FiUij6o5qo8s7HDi4uMQBiHCgh%2FUlz%2FgT1So5uZc9CLVxjLDiPPPrYhJ9qw4hptfU7kGo6qIfjmZyttl3XxHTy7Lml62xnDtQ%2Bhl25EtKStrCIElrDXM5lN5MlfNnpV8e28td84rnBeAZyptaQ0%2FyZRaX71EqPT8XCuSkGD7VdBuFte5Mp9hT3YXX6Hzo6asNiuA5dP2X8j%2FZdUkxWm91HWXvGfVFb2lOFz2FfKGmyB8KxxUW0JweMfh%2FzcwVd5EGAbtRmvjfVdSL2e%2BrxgvS5wBDaAb9o4pps5zh9TnVFx7AaHLUnXmDDNsXfat5APpDdNA73XrrLuWBOp8%2F%2FHQprJOvnll5gPMt0mmG6nBV%2FfRTdrQ7XWgQhINtfLDf%2FeXs3laD6MqHeOBHNrUfFN93L5whMMneIYX2OqZobzyBtaFeiQN4bga8ZFVtxzaJdMGvORVQRFE%2FUz2PvdshuDUqVRrHd9YVzLA3K1rG9pwBR0soSz3t36j%2BtUrHt65tWS7qnz532jHwDG2TMEbTzb6zokc5Y78yDXACb8hm7FUSf1eV%2BFNr6b2vTn5lz8g6Tyr%2Bfalcs31TrQzuWp83xet03aMiOxgwpEv%2F91njskpOzmrRcU6J3AyamQzGwjzTy9WobFp9%2F%3D%3D,,2018/5/17 17:36:19,1,,Manual Subframe,Chrome,mayu2,Default,963,0
http://bbs.gfan.net.cn/android-7477726-1-1.html,有在“钱哆哆数码通讯”买过机子的朋友吗？机子怎么样？ - 机锋购机【机锋认证商家】 机锋论坛,2018/5/17 17:36:07,1,http://bbs.gfan.com/android-7477726-1-1.html,Link,Chrome,mayu2,Default,47,0
http://bbs.gfan.com/android-7477726-1-1.html,有在“钱哆哆数码通讯”买过机子的朋友吗？机子怎么样？ - 机锋购机【机锋认证商家】 机锋论坛,2018/5/17 17:36:07,1,,Link,Chrome,mayu2,Default,44,0
https://shop108058586.taobao.com/,首页-钱哆哆数码通讯-淘宝网,2018/5/17 17:35:58,1,,Link,Chrome,mayu2,Default,33,0
"https://www.google.com/search?newwindow=1&q=%E6%B4%8B%E5%9E%83%E9%A2%86%E5%85%BB%E5%BA%97&safe=off&gws_rd=cr,ssl",洋垃领养店 - Google 搜索,2018/5/17 17:35:53,1,https://www.sogou.com/web?ie=utf8&query=%E6%B4%8B%E5%9E%83%E9%A2%86%E5%85%BB%E5%BA%97,Link,Chrome,mayu2,Default,112,0
https://www.sogou.com/web?ie=utf8&query=%E6%B4%8B%E5%9E%83%E9%A2%86%E5%85%BB%E5%BA%97,洋垃领养店 - 搜狗搜索,2018/5/17 17:35:43,3,,Link,Chrome,mayu2,Default,85,0
https://www.so.com/s?ie=utf-8&q=%E6%B4%8B%E5%9E%83%E9%A2%86%E5%85%BB%E5%BA%97,洋垃领养店_360搜索,2018/5/17 17:35:36,3,https://www.sogou.com/web?ie=utf8&query=%E6%B4%8B%E5%9E%83%E9%A2%86%E5%85%BB%E5%BA%97,Link,Chrome,mayu2,Default,77,0
https://www.sogou.com/web?ie=utf8&query=%E6%B4%8B%E5%9E%83%E9%A2%86%E5%85%BB%E5%BA%97,洋垃领养店 - 搜狗搜索,2018/5/17 17:35:29,3,,Link,Chrome,mayu2,Default,85,0
https://sg.search.yahoo.com/search?p=%E6%B4%8B%E5%9E%83%E9%A2%86%E5%85%BB%E5%BA%97,洋垃领养店 - Yahoo Search Results,2018/5/17 17:35:26,1,https://www.sogou.com/web?ie=utf8&query=%E6%B4%8B%E5%9E%83%E9%A2%86%E5%85%BB%E5%BA%97,Link,Chrome,mayu2,Default,82,0
https://www.sogou.com/web?ie=utf8&query=%E6%B4%8B%E5%9E%83%E9%A2%86%E5%85%BB%E5%BA%97,洋垃领养店 - 搜狗搜索,2018/5/17 17:35:17,3,,Link,Chrome,mayu2,Default,85,0
https://www.v2ex.com/t/280528,有什么比较好的洋垃圾笔记本？ - V2EX,2018/5/17 17:34:48,1,,Link,Chrome,mayu2,Default,29,0
https://forum.51nb.com/?1196941,十八弓的个人资料 - 专门网论坛 - 专业的笔记本电脑技术交流社区,2018/5/17 17:34:34,1,https://forum.51nb.com/home.php?mod=space&uid=1196941,Link,Chrome,mayu2,Default,31,0
https://forum.51nb.com/home.php?mod=space&uid=1196941,十八弓的个人资料 - 专门网论坛 - 专业的笔记本电脑技术交流社区,2018/5/17 17:34:26,1,,Link,Chrome,mayu2,Default,53,0
https://www.google.com.hk/search?q=%E5%8D%81%E5%85%AB%E5%BC%93&rlz=1C1CHWL_zh-CNJP736&oq=%E5%8D%81%E5%85%AB%E5%BC%93&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,十八弓 - Google 搜索,2018/5/17 17:34:18,1,,Link,Chrome,mayu2,Default,159,0
https://www.google.com.hk/search?q=%E6%B4%8B%E5%9E%83%E9%A2%86%E5%85%BB%E5%BA%97&rlz=1C1CHWL_zh-CNJP736&oq=%E6%B4%8B%E5%9E%83%E9%A2%86%E5%85%BB%E5%BA%97&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,洋垃领养店 - Google 搜索,2018/5/17 17:34:14,1,,Link,Chrome,mayu2,Default,195,0
https://www.google.com.hk/search?q=%E5%88%B9%E9%82%A3%E5%92%8C%E6%9B%B2%E8%AF%84%E6%B5%8B&rlz=1C1CHWL_zh-CNJP736&oq=%E5%88%B9%E9%82%A3%E5%92%8C%E6%9B%B2%E8%AF%84%E6%B5%8B&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,刹那和曲评测 - Google 搜索,2018/5/17 17:34:02,1,,Link,Chrome,mayu2,Default,213,0
https://www.google.com.hk/search?q=%E6%98%8E%E9%98%B3%E6%95%B0%E7%A0%81%E6%B1%87&rlz=1C1CHWL_zh-CNJP736&oq=%E6%98%8E%E9%98%B3%E6%95%B0%E7%A0%81%E6%B1%87&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,明阳数码汇 - Google 搜索,2018/5/17 17:33:51,1,,Link,Chrome,mayu2,Default,195,0
https://www.google.com.hk/search?q=%E6%82%A6%E8%80%B3%E5%B0%8F%E5%BA%97&rlz=1C1CHWL_zh-CNJP736&oq=%E6%82%A6%E8%80%B3%E5%B0%8F%E5%BA%97&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,悦耳小店 - Google 搜索,2018/5/17 17:33:46,1,,Link,Chrome,mayu2,Default,177,0
https://www.google.com.hk/search?q=%E7%8B%AC%E7%9C%BC%E9%BE%99%E6%95%B0%E7%A0%81&rlz=1C1CHWL_zh-CNJP736&oq=%E7%8B%AC%E7%9C%BC%E9%BE%99%E6%95%B0%E7%A0%81&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,独眼龙数码 - Google 搜索,2018/5/17 17:33:43,1,,Link,Chrome,mayu2,Default,195,0
https://www.google.com.hk/search?q=%E9%99%A2%E9%95%BF%E4%B8%80%E5%8F%B7%E5%BA%97&rlz=1C1CHWL_zh-CNJP736&oq=%E9%99%A2%E9%95%BF%E4%B8%80%E5%8F%B7%E5%BA%97&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,院长一号店 - Google 搜索,2018/5/17 17:33:38,1,,Link,Chrome,mayu2,Default,195,0
https://www.google.com.hk/search?q=%E5%8D%83%E7%99%BE%E5%BA%A6%E7%94%B5%E8%AE%AF&rlz=1C1CHWL_zh-CNJP736&oq=%E5%8D%83%E7%99%BE%E5%BA%A6%E7%94%B5%E8%AE%AF&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,千百度电讯 - Google 搜索,2018/5/17 17:33:35,1,,Link,Chrome,mayu2,Default,195,0
https://www.google.com.hk/search?q=%E9%92%B1%E5%93%86%E5%93%86%E6%95%B0%E7%A0%81&rlz=1C1CHWL_zh-CNJP736&oq=%E9%92%B1%E5%93%86%E5%93%86%E6%95%B0%E7%A0%81&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,钱哆哆数码 - Google 搜索,2018/5/17 17:33:31,1,,Link,Chrome,mayu2,Default,195,0
http://zail.cn/shop/34432017,新时空日韩手机馆淘宝店铺_新时空日韩手机馆优惠价格 - 挖优惠,2018/5/17 17:31:12,2,,Link,Chrome,mayu2,Default,28,0
http://zail.cn/shop/34432017,新时空日韩手机馆淘宝店铺_新时空日韩手机馆优惠价格 - 挖优惠,2018/5/17 17:31:06,2,,Link,Chrome,mayu2,Default,28,0
https://item.taobao.com/item.htm?spm=a1z10.1-c.w4004-14317807076.2.44e35ccfm6ePC5&id=568976456034,Google Pixel2代-淘宝网,2018/5/17 17:30:39,1,,Link,Chrome,mayu2,Default,97,0
https://shop107219621.taobao.com/?spm=2013.1.1000126.2.2d795f00PMghiG,首页-鱼圆数码-淘宝网,2018/5/17 17:29:37,1,,Link,Chrome,mayu2,Default,69,0
https://weibo.com/yuyuanphone?refer_flag=1005050010_&is_hot=1,,2018/5/17 17:29:25,1,,Link,Chrome,mayu2,Default,61,0
https://item.taobao.com/item.htm?id=544056833850&ttid=wbid,Google/谷歌 Pixel / pixel XL国际版-淘宝网,2018/5/17 17:29:21,1,https://weibo.cn/sinaurl/blockede28a54c9?id=544056833850&luicode=10000011&lfid=1076033046943001&u=https%3A%2F%2Fitem.taobao.com%2Fitem.htm%3Fid%3D544056833850&ep=Fw8Hu6pro%252C3046943001%252CFw8Hu6pro%252C3046943001&sudaref=m.weibo.cn&display=0&retcode=6102,Link,Chrome,mayu2,Default,58,0
https://weibo.cn/sinaurl/blockede28a54c9?id=544056833850&luicode=10000011&lfid=1076033046943001&u=https%3A%2F%2Fitem.taobao.com%2Fitem.htm%3Fid%3D544056833850&ep=Fw8Hu6pro%252C3046943001%252CFw8Hu6pro%252C3046943001&sudaref=m.weibo.cn&display=0&retcode=6102,Google/谷歌 Pixel / pixel XL国际版-淘宝网,2018/5/17 17:29:21,1,https://login.sina.com.cn/sso/login.php?url=https%3A%2F%2Fweibo.cn%2Fsinaurl%2Fblockede28a54c9%3Fid%3D544056833850%26luicode%3D10000011%26lfid%3D1076033046943001%26u%3Dhttps%253A%252F%252Fitem.taobao.com%252Fitem.htm%253Fid%253D544056833850%26ep%3DFw8Hu6pro%25252C3046943001%25252CFw8Hu6pro%25252C3046943001&_rand=1526549357.6197&gateway=1&service=sinawap&entry=sinawap&useticket=1&returntype=META&sudaref=&_client_version=0.6.26,Link,Chrome,mayu2,Default,257,0
https://login.sina.com.cn/sso/login.php?url=https%3A%2F%2Fweibo.cn%2Fsinaurl%2Fblockede28a54c9%3Fid%3D544056833850%26luicode%3D10000011%26lfid%3D1076033046943001%26u%3Dhttps%253A%252F%252Fitem.taobao.com%252Fitem.htm%253Fid%253D544056833850%26ep%3DFw8Hu6pro%25252C3046943001%25252CFw8Hu6pro%25252C3046943001&_rand=1526549357.6197&gateway=1&service=sinawap&entry=sinawap&useticket=1&returntype=META&sudaref=&_client_version=0.6.26,Google/谷歌 Pixel / pixel XL国际版-淘宝网,2018/5/17 17:29:20,1,https://weibo.cn/sinaurl/blockede28a54c9?id=544056833850&luicode=10000011&lfid=1076033046943001&u=https%3A%2F%2Fitem.taobao.com%2Fitem.htm%3Fid%3D544056833850&ep=Fw8Hu6pro%252C3046943001%252CFw8Hu6pro%252C3046943001,Link,Chrome,mayu2,Default,429,0
https://weibo.cn/sinaurl/blockede28a54c9?id=544056833850&luicode=10000011&lfid=1076033046943001&u=https%3A%2F%2Fitem.taobao.com%2Fitem.htm%3Fid%3D544056833850&ep=Fw8Hu6pro%252C3046943001%252CFw8Hu6pro%252C3046943001,Google/谷歌 Pixel / pixel XL国际版-淘宝网,2018/5/17 17:29:20,1,,Link,Chrome,mayu2,Default,215,0
https://www.google.com.hk/search?newwindow=1&safe=strict&rlz=1C1CHWL_zh-CNJP736&ei=Rkr9WtWhK4ir0QS3m7WYAg&q=%E9%B1%BC%E4%B8%B8%E6%95%B0%E7%A0%81&oq=%E9%B1%BC%E4%B8%B8%E6%95%B0%E7%A0%81&gs_l=psy-ab.3...278533.281531.0.281943.4.4.0.0.0.0.117.335.0j3.3.0....0...1c.1j4.64.psy-ab..1.0.0....0.FdGI9mNpUUs,鱼丸数码 - Google 搜索,2018/5/17 17:29:09,1,,Form Submit,Chrome,mayu2,Default,299,0
https://weibo.com/yuyuanphone?refer_flag=1005050010_,鱼圆数码的微博_微博,2018/5/17 17:28:58,2,,Link,Chrome,mayu2,Default,52,0
https://m.weibo.cn/u/3046943001?uid=3046943001&luicode=10000011&lfid=1076033046943001,微博,2018/5/17 17:28:57,2,,Link,Chrome,mayu2,Default,85,0
https://weibo.com/yuyuanphone?refer_flag=1005050010_,鱼圆数码的微博_微博,2018/5/17 17:28:56,2,,Link,Chrome,mayu2,Default,52,0
https://shop33578775.taobao.com/,首页-新时空智汇生活馆-淘宝网,2018/5/17 17:27:39,1,http://shop33578775.taobao.com/,Link,Chrome,mayu2,Default,32,0
http://shop33578775.taobao.com/,首页-新时空智汇生活馆-淘宝网,2018/5/17 17:27:39,1,,Link,Chrome,mayu2,Default,31,0
https://www.wadongxi.com/shop/1136566,新时空日韩手机馆淘宝店铺_leeridanf优惠价格 - 挖东西,2018/5/17 17:27:27,1,,Link,Chrome,mayu2,Default,37,0
https://item.taobao.com/item.htm?spm=a1z10.1-c.w4004-1367040609.28.671d7324oUneBJ&id=555484404681,夏普SH-01G/夏普SH-02G 移动2G联通4G 全中文汉化-秒杀夏普402SH-淘宝网,2018/5/17 17:27:14,1,,Link,Chrome,mayu2,Default,97,0
https://lfcom.taobao.com/company.htm?spm=a1z10.1-c.0.0.671d7324oUneBJ,企业档案展示页-拉芳通讯-淘宝网,2018/5/17 17:26:54,1,,Link,Chrome,mayu2,Default,69,0
https://favorite.taobao.com/popup/add_collection.htm?itemtype=0&isTmall=&isAlitrip=&isLp=&isTaohua=&id=61574660&_tb_token_=5ee73e50833be&ua=108%23Jrb%2F1%2Fdz%2FYSyIeJScbPZDWExtEjFcLd8nA3JIflJDpo%2FYLFH0crabOoe1pdBhtuK7kLv%2F6CadgBdlpvTnYvnVRFglEUSAK37h7H7gi0N7SrQo%2F35iYMO%2FiUij6o5qo8s7Tc2ACSK3IoUZ%2B%2FMRUY6NkaaKCbORt6gpp2BX%2BRUi%2B31FuPHmzgOPVFUgMrGPlKrWKQu8MnSSB9XwNuxEHypWltlSBxt4xgdUaGutWbCvr%2F96jvvZzezA7WiOKhXHhHfq2O5YUqjXs13%2FbxFENm1RYXFGbpI4xcP3JJO0lIuTT48IQCpC0UbPBnlAaALU3I93j7HlPo3vamGtOe5IHj9csQVjQPLezs0SMgqjC0BgBSzOwuEQN%2FsyzPDZWunCH%2Bh1k%2B23OKDrwXW%2FeyipSvXovLC2ucx957IU1ts6Q%2FVBoNkxq55ofu%2B0EMQ%2F9wKmOBGIfritLZlmzBm%2BMub8LuZ8HZ8Ju1JD0hIEN%2BReQRjfFzSDRqPTkwPz5gb3KSJfy8uU%2Fwe4LMFV7q%2F5HtxhDQkO5SCDo1An2ETfMUWRm0Xtey8gQRFUBq%2FDaq9fdYL5VlQ%2BKkS%2BDW9Z2%2FKhaa7m7yrilECO44NvyXOW%2FlvYIbB%2FEWoC8pRI5uLOQYVxkGb4TRiq%2F%2BSXWl8WXeTuM%2FkdOnk0nkPBzKKIhCR7PZ2K8DgliXU2zj%2F1stFmGzDjR7mDG%2FoO9CAz5c%3D,,2018/5/17 17:26:47,1,,Manual Subframe,Chrome,mayu2,Default,930,0
https://item.taobao.com/item.htm?spm=a1z10.1-c-s.w5003-15575400469.2.66855d9aSVX5ob&id=537536567229&price=1099-4750&sourceType=item&sourceType=item&suid=09dc37a9-33ec-4602-9cdb-23fe41a443d9&ut_sk=1.WSqSDwYRw%2BMDAI8Af9p5qsyk_21646297_1508318216256.Copy.1&cpp=1&shareurl=true&short_name=h.Gy8fo6&sm=c5f918&app=chrome&price=1099-4750&sourceType=item&sourceType=item&suid=09dc37a9-33ec-4602-9cdb-23fe41a443d9&ut_sk=1.WSqSDwYRw%2BMDAI8Af9p5qsyk_21646297_1508318216256.Copy.1&cpp=1&shareurl=true&short_name=h.Gy8fo6&sm=c5f918&app=chrome&scene=taobao_shop,微博特卖机型专拍链接-淘宝网,2018/5/17 17:26:20,1,,Link,Chrome,mayu2,Default,549,0
https://feltit.taobao.com/index.htm?spm=a1z10.5-c-s.w5002-15575400461.2.28095a5bF16I5H,首页-废铁战士的时光机-淘宝网,2018/5/17 17:26:14,1,,Link,Chrome,mayu2,Default,86,0
http://lfcom.taobao.com/,首页-拉芳通讯-淘宝网,2018/5/17 17:25:34,1,,Link,Chrome,mayu2,Default,24,0
https://lfcom.taobao.com/,首页-拉芳通讯-淘宝网,2018/5/17 17:25:34,1,http://lfcom.taobao.com/,Link,Chrome,mayu2,Default,25,0
https://www.1688.com/shop/-58390526A1796CD92214EB7BC1A7775D.html,【淘宝】拉芳通讯 - 阿里巴巴聚店铺,2018/5/17 17:25:20,1,http://www.1688.com/shop/-58390526A1796CD92214EB7BC1A7775D.html,Link,Chrome,mayu2,Default,64,0
http://www.1688.com/shop/-58390526A1796CD92214EB7BC1A7775D.html,【淘宝】拉芳通讯 - 阿里巴巴聚店铺,2018/5/17 17:25:20,1,,Link,Chrome,mayu2,Default,63,0
https://feltit.taobao.com/category-1340375420.htm?spm=a1z10.1-c-s.w5003-17442658769.4.180e5d9a9YhKvS&search=y&catName=%CA%FD%C2%EB%C5%E4%BC%FE&scene=taobao_shop,数码配件-废铁战士的时光机-淘宝网,2018/5/17 17:25:15,1,,Link,Chrome,mayu2,Default,160,0
https://feltit.taobao.com/category-1340375419.htm?spm=a1z10.1-c-s.w5003-17442658769.3.180e5d9a9YhKvS&search=y&catName=%C6%E4%CB%FB%BB%FA%D0%CD&scene=taobao_shop,其他机型-废铁战士的时光机-淘宝网,2018/5/17 17:25:14,1,,Link,Chrome,mayu2,Default,160,0
https://favorite.taobao.com/popup/add_collection.htm?itemtype=0&isTmall=&isAlitrip=&isLp=&isTaohua=&id=124222369&_tb_token_=5ee73e50833be&ua=108%23QEb%2F1%2Fds%2FYpmn2L9cbiZDWExoVydcLd8nA3JIflKD0o%2F4lFH0craAiZe1pdBhtuK7kri1DZABeBdlpvTnYvnVRFglEUSAK37h7H7gi0N7SrQo%2F35iYMO%2FiUij6o5qo8s7fstwrxx%2BQD2IyF4eMjTeLDmrMyClIYPrNIPRfdbXj1YcbokG28Gn4DipvMpPP25wPteOBLJvD8SNzod9wPIy6rBB6TsoTPpeLyhKJBP%2FrFtwQbgcvvb1yQHwUVLnFisYVyP5CrbAPaVaNwKZKrjWBwvNn8UsA%2BV8WnlpTOSQBhmi4KeL9mWNA0%2Bm32q4JCA0YkOSEygZv5UonVA73q1cv8MjXnz2kojiGF4GRIWVv6zfMAH3Lx3OHPbRxU3z4XoCkO7HgM%2BQjbDZzbsArDJHmZmerBVfPVaP36frknDIMMYZbGQesjM9Jw1CbhrePv2lnGg00n22creXnxGiiVoPaPj3YwajQaTfBbsuIcWo0c4PfJasGwgCrtcVeZ3SSyrRqF4tPoidGFjknI5KtVYDGlEZP6SUis8ZlW1%2BY1F0YWjmjTBEUos2NNu0ry1ebSiGLJa9%2BnQT%2BVrQqZZIA7iKM7oJEVe%2FDZbF61BDA4qKqKsv0q%2B%2FlVxEcfflEtG60A6Xc7UAZ2gSo5kS8%2FM7%2BEENqG6LwkpVnoKv42W4mU6xwiBBwSQoTouJdbvFs4Asv9I%2BGDvnXjpemX9FfzqNrNvefQ%2Fvef8p9WBurBOrEk%2FYaxiOKPj4UpXNPk1Hns881eUBrh3uVbRJou3NBd%3D,,2018/5/17 17:24:58,1,,Manual Subframe,Chrome,mayu2,Default,977,0
https://store.taobao.com/shop/view_shop.htm?user_number_id=2023172175,首页-废铁战士的时光机-淘宝网,2018/5/17 17:24:43,1,,Link,Chrome,mayu2,Default,69,0
https://feltit.taobao.com/shop/view_shop.htm?user_number_id=2023172175,首页-废铁战士的时光机-淘宝网,2018/5/17 17:24:43,1,https://store.taobao.com/shop/view_shop.htm?user_number_id=2023172175,Link,Chrome,mayu2,Default,70,0
https://www.google.com.hk/search?q=%E6%8B%89%E8%8A%B3%E9%80%9A%E8%AE%AF&rlz=1C1CHWL_zh-CNJP736&oq=%E6%8B%89%E8%8A%B3%E9%80%9A%E8%AE%AF&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,拉芳通讯 - Google 搜索,2018/5/17 17:24:38,1,,Link,Chrome,mayu2,Default,177,0
https://www.google.com.hk/search?q=%E5%BA%9F%E9%93%81%E6%88%98%E5%A3%AB%E7%9A%84%E6%97%B6%E5%85%89%E6%9C%BA&rlz=1C1CHWL_zh-CNJP736&oq=%E5%BA%9F%E9%93%81%E6%88%98%E5%A3%AB%E7%9A%84%E6%97%B6%E5%85%89%E6%9C%BA&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,废铁战士的时光机 - Google 搜索,2018/5/17 17:24:33,1,,Link,Chrome,mayu2,Default,249,0
https://www.google.com.hk/search?q=%E6%96%B0%E6%97%B6%E7%A9%BA%E6%97%A5%E9%9F%A9%E6%89%8B%E6%9C%BA%E9%A6%86&rlz=1C1CHWL_zh-CNJP736&oq=%E6%96%B0%E6%97%B6%E7%A9%BA%E6%97%A5%E9%9F%A9%E6%89%8B%E6%9C%BA%E9%A6%86&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,新时空日韩手机馆 - Google 搜索,2018/5/17 17:24:29,1,,Link,Chrome,mayu2,Default,249,0
https://www.google.com.hk/search?q=%E9%B1%BC%E5%9C%86%E6%95%B0%E7%A0%81&rlz=1C1CHWL_zh-CNJP736&oq=%E9%B1%BC%E5%9C%86%E6%95%B0%E7%A0%81&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8,鱼圆数码 - Google 搜索,2018/5/17 17:24:25,1,,Link,Chrome,mayu2,Default,177,0
https://post.smzdm.com/p/73422/,TOSHIBA 东芝 TF存储卡 简单测速及我的TF卡选购心得_开箱晒物_什么值得买,2018/5/17 17:11:49,1,,Link,Chrome,mayu2,Default,31,0
https://post.smzdm.com/p/551265/?nozhiyou,合理剁手 明智扩容——TF卡选购与Toshiba次旗舰TF卡晒单_使用评测_什么值得买,2018/5/17 17:11:43,1,,Link,Chrome,mayu2,Default,41,0
https://detail.tmall.com/item.htm?spm=a312a.7700718.0.da321h.5bbea221cCQXPx&id=568833572265&skuId=3646509425674,,2018/5/17 17:10:32,2,,Link,Chrome,mayu2,Default,111,0
https://detail.tmall.com/item.htm?spm=a312a.7700718.0.da321h.5bbea221cCQXPx&id=568833572265&sku_properties=1627207:28341,,2018/5/17 17:10:32,1,,Link,Chrome,mayu2,Default,120,0
https://detail.tmall.com/item.htm?spm=a312a.7700718.0.da321h.5bbea221cCQXPx&id=568833572265,东芝128g内存卡c10存储sd卡高速 行车记录仪tf卡128g手机内存卡-tmall.com天猫,2018/5/17 17:10:31,3,,Link,Chrome,mayu2,Default,91,0
https://detail.tmall.com/item.htm?spm=a220o.1000855.0.da321h.52f45962bC2BwJ&id=525893431337&skuId=3457826668108,,2018/5/17 17:10:28,2,,Link,Chrome,mayu2,Default,111,0
http://www.huihui.cn/deals/40052554?spm=a312a.7700718.0.0.5bbea221cCQXPx&keyfrom=zs_plugin_yh_2,聚划算 秒杀/免单/半价统统在此 - 惠惠,2018/5/17 17:10:25,1,,Link,Chrome,mayu2,Default,95,0
https://detail.tmall.com/item.htm?spm=a220o.1000855.0.da321h.52f45962bC2BwJ&id=525893431337&sku_properties=5919063:6536025,,2018/5/17 17:10:24,1,,Link,Chrome,mayu2,Default,122,0
https://detail.tmall.com/item.htm?spm=a220o.1000855.0.da321h.52f45962bC2BwJ&id=525893431337,东芝128g内存卡 tf卡128g行车记录仪卡 高速class10手机SD卡128G-tmall.com天猫,2018/5/17 17:10:19,3,,Link,Chrome,mayu2,Default,91,0
https://detail.tmall.com/item.htm?spm=a220o.1000855.0.da321h.61581e61YQQMVY&id=43096999773&skuId=3407622126070,,2018/5/17 17:10:11,2,,Link,Chrome,mayu2,Default,110,0
https://detail.tmall.com/item.htm?spm=a220o.1000855.0.da321h.61581e61YQQMVY&id=43096999773&sku_properties=1627207:28326,,2018/5/17 17:10:11,1,,Link,Chrome,mayu2,Default,119,0
https://detail.tmall.com/item.htm?spm=a220o.1000855.0.da321h.61581e61YQQMVY&id=43096999773,闪迪64g内存卡 64g高速存储micro sd卡 64g手机内存卡 64gtf卡-tmall.com天猫,2018/5/17 17:10:10,3,,Link,Chrome,mayu2,Default,90,0
https://detail.tmall.com/item.htm?spm=a220o.1000855.0.da321h.52935c39DdZQRv&id=43097499121&skuId=3824429943841,,2018/5/17 17:10:03,2,,Link,Chrome,mayu2,Default,110,0
https://detail.tmall.com/item.htm?spm=a220o.1000855.0.da321h.52935c39DdZQRv&id=43097499121&sku_properties=1627207:28326,,2018/5/17 17:10:03,1,,Link,Chrome,mayu2,Default,119,0
https://detail.tmall.com/item.htm?spm=a220o.1000855.0.da321h.52935c39DdZQRv&id=43097499121,闪迪128g内存卡通用高速手机储存卡micro sd卡tf卡存储卡128g-tmall.com天猫,2018/5/17 17:10:02,3,,Link,Chrome,mayu2,Default,90,0
http://cart.jd.com/gate.action?pid=2862640&pcount=1&ptype=1,商品已成功加入购物车,2018/5/17 17:04:47,1,,Link,Chrome,mayu2,Default,59,0
https://cart.jd.com/addToCart.html?rcd=1&pid=2862640&pc=1&eb=1&rid=1526547885077&em=,商品已成功加入购物车,2018/5/17 17:04:47,1,http://cart.jd.com/gate.action?pid=2862640&pcount=1&ptype=1,Link,Chrome,mayu2,Default,84,0
https://cart.jd.com/gate.action?pid=6201920&pcount=1&ptype=1,商品已成功加入购物车,2018/5/17 17:04:39,1,,Link,Chrome,mayu2,Default,60,0
https://cart.jd.com/addToCart.html?rcd=1&pid=6201920&pc=1&eb=1&rid=1526547877090&em=,商品已成功加入购物车,2018/5/17 17:04:39,1,https://cart.jd.com/gate.action?pid=6201920&pcount=1&ptype=1,Link,Chrome,mayu2,Default,84,0
